,,,,,,,,,,,,,,,Heatng load (kBtu/h),Cooling load (kbtu/h),,,,1.788708776,,,,,,,,,,
,,,,,,,,,,,,,,,42.1274081,,#REF!,,,#REF!,,,,,480000,,,,,
Date,Time,Heatng load (kBtu/h),Cooling load (kbtu/h),,,,,,,,,,,,,,,,,,,,,,,#REF!,,,,25
,3:30,2558.992,1134.227,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2590.111,745.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2654.427,674.736,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2426.308,788.441,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2056.673,1050.406,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,1764.78,1508.341,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,1633.142,2268.812,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,1688.842,2984.921,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,1779.35,3893.643,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,1906.757,4701.588,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,1923.909,4903.289,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,1969.025,5041.856,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,1967.767,5199.962,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,2034.077,4880.069,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,2011.328,4840.293,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2052.207,4674.176,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,1991.952,3791.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2351.644,2823.433,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2445.088,2108.202,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2336.325,1911.953,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2398.29,1888.935,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sun, 22/Aug",0:30,2368.918,1619.958,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2456.177,1504.486,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2421.063,1439.495,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2578.737,1079.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2590.623,710.299,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2631.542,869.627,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2380.57,1055.868,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,1937.349,1309.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,1671.197,1883.446,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,1654.822,2990.891,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,1791.081,4072.861,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,1845.131,4633.071,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,1913.287,5082,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,1909.996,5416.438,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,1973.796,5549.024,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,1904.171,5527.274,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,1948.198,5508.841,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,1883.184,5518.348,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,1972.504,5103.493,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,1933.969,4543.688,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2426.672,3862.968,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2559.361,3484.958,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2569.06,3601.774,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2588.796,3505.245,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mon, 23/Aug",0:30,2570.038,3049.452,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2460.262,1943.413,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2360.422,2085.659,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2438.718,2264.675,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2394.755,1688.888,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2401.83,1564.116,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2234.473,1550.005,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,1792.789,1904.879,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,1666.696,3049.139,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,1744.463,4115.446,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,1829.176,4728.124,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,1821.412,5427.865,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,1913.333,5694.543,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,1917.881,5850.684,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,1935.828,5871.398,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,1870.089,5959.796,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,1878.022,5993.613,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,1860.494,5993.213,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,1914.292,5784.021,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,1915.259,5257.922,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2374.938,4850.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2577.971,4689.653,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2515.869,4492.052,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2556.299,4158.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tue, 24/Aug",0:30,2486.226,3926.017,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2514.792,3484.735,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2382.328,2936.032,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2425.041,2727.259,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2373.664,2495.377,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2377.666,1857.81,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2106.131,1794.076,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,1674.529,2607.562,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,1502.274,3886.007,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,1615.84,4763.265,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,1680.28,5469.818,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,1825.731,5920.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,1872.571,5999.229,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,1929.434,6100.501,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,1876.971,6141.571,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,1866.256,6194.652,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,1829.409,6075.511,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,1851.325,6008.094,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,1846.089,5972.999,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,1951.457,5548.421,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2350.731,5056.114,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2593.9,5198.725,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2530.961,4923.388,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2404.042,4452.271,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wed, 25/Aug",0:30,2388.75,3982.968,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2448.586,3997.429,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2326.337,3934.455,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2404.634,3571.027,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2290.37,3349.993,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2339.447,3037.476,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2104.833,3109.313,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,1811.484,3558.826,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,1563.653,4042.813,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,1553.732,4437.667,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,1604.407,5199.606,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,1786.072,5615.355,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,1825.644,5795.854,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,1885.001,5963.438,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,1903.957,6038.479,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,1900.359,5939.566,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,1920.17,5979.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,1971.164,5854.694,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,1998.472,5482.395,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2006.282,5253.388,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2374.719,4926.787,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2579.34,4722.062,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2443.323,4449.356,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2464.746,3868.293,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thu, 26/Aug",0:30,2287.979,3461.038,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2310.976,2882.562,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2158.058,2353.529,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2217.392,2354.198,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2170.028,2105.768,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2324.255,1792.832,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2091.972,1770.891,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,1691.2,2220.465,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,1518.207,2534.494,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,1515.49,2796.394,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,1535.773,3341.56,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,1514.103,3857.389,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,1534.778,4879.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,1633.953,5295.494,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,1709.076,4690.766,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,1587.71,4373.176,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,1595.212,4631.517,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,1582.924,4993.626,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,1597.967,4830.585,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,1581.661,4173.431,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,1998.457,3618.574,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2127.298,2979.679,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2238.949,2037.841,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2301.077,1711.052,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fri, 27/Aug",0:30,2351.365,1648.859,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2361.03,1568.606,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2387.632,1535.891,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2367.272,1565.059,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2381.912,1598.557,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2368.568,1555.837,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2208.214,1589.499,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,1868.232,1781.497,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,1715.05,1998.994,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,1675.289,2142.093,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,1661.856,2506.506,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,1701.057,2815.484,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,1590.134,2969.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,1627.757,3338.577,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,1729.567,3715.789,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,1727.924,3480.998,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,1731.022,3350.692,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,1771.234,3430.383,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,1776.586,3386.354,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,1779.519,3117.454,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2167.795,2739.171,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2342.813,2512.023,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2340.099,2331.095,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2332.272,2186.065,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sat, 28/Aug",0:30,2331.001,2156.052,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2345.643,2205.438,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2336.153,2154.474,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2345.06,2118.236,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2343.001,1970.562,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2350.272,1711.751,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2162.08,1692.555,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,1804.507,2197.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,1727.184,3188.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,1775.418,3726.853,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,1691.134,4228.061,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,1774.015,4715.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,1843.405,5075.057,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,1906.767,5322.071,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,1948.584,5151.457,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,1947.897,5409.712,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,2000.962,5321.236,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,1984.566,5273.526,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2034.15,5267.243,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2033.907,5218.438,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2425.332,4677.372,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2600.49,4009.572,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2543.438,3587.583,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2469.496,3147.699,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sun, 29/Aug",0:30,2385.338,3083.723,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2382.867,3162.587,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2281.755,3442.399,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2363.375,3057.026,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2329.882,2147.466,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2339.208,1739.807,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2133.359,1746.433,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,1758.694,2650.343,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,1542.836,4135.008,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,1563.336,5269.776,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,1727.231,5993.436,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,1938.26,6128.203,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,1904.763,6135.068,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,1949.328,6217.978,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,1892.843,6356.302,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,1908.141,6325.767,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,1813.899,6242.026,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,1926.208,6192.813,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,1897.124,6083.575,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,1972.934,5932.269,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2372.987,5164.374,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2615.423,4675.581,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2496.103,4084.653,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2579.557,3519.945,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mon, 30/Aug",0:30,2494.502,3076.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2533.586,2837.956,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2424.212,2674.097,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2486.158,2609.205,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2337.295,2674.615,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2277.424,2826.233,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,1980.327,2905.409,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,1659.583,2861.965,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,1353.343,3354.116,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,1309.885,4201.789,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,1401.129,4593.707,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,1568.092,4571.625,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,1609.174,4723.819,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,1560.521,5556.715,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,1802.81,5650.657,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,1909.717,5390.398,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,1896.151,5142.202,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,1889.771,4980.219,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,1892.903,4208.093,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,1875.584,3579.997,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2222.325,3115.122,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2336.413,2917.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2296.142,2750.591,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2275.221,2523.935,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tue, 31/Aug",0:30,2252.361,2406.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2315.924,1995.422,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2262.204,2025.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2268.875,2110.983,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2297.5,1890.204,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2323.793,1752.906,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2170.932,1679.596,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,1898.565,1595.918,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,1744.92,1613.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,1632.711,1910.329,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,1567.675,2182.775,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,1626.369,2502.548,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,1707.842,3007.446,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,1804.165,3378.277,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,1828.917,3612.667,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,1835.702,4194.801,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,1859.822,4467.676,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,1848.271,4425.234,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,1888.081,4040.213,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,1907.169,3585.839,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2306.851,3084.819,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2481.789,2481.635,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2373.65,2219.252,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2423.369,2212.635,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wed, 01/Sep",0:30,2415.73,2177.685,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2437.448,2147.123,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2357.192,2159.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2407.169,2129.015,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2370.002,2071.467,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2433.021,1872.517,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2218.557,1718.906,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,1912.225,1684.019,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,1768.924,1912.251,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,1768.811,2287.006,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,1838.461,2508.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,1766.711,2026.194,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,1631.263,1905.448,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,1658.99,2146.851,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,1742.609,2722.919,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,1800.665,3205.709,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,1850.111,3407.378,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,1792.009,3050.685,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,1795.023,2853.194,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,1820.946,2523.973,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2253.862,2117.824,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2387.174,1886.419,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2397.931,1701.353,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2409.775,1621.204,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thu, 02/Sep",0:30,2452.812,1532.265,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2478.472,1365.863,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2519.92,1293.928,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2522.522,1198.941,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2577.959,1112.486,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2600.79,954.339,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2458.089,884.299,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2103.086,1002.785,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,1889.16,1169.651,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,1686.078,1605.155,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,1578.932,2208.387,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,1655.659,2541.974,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,1708.797,3120.459,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,1834.613,3417.552,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,1834.936,3734.374,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,1892.959,3709.018,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,1882.08,3947.485,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,1892.967,3925.677,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,1904.755,3636.767,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,1934.367,3120.346,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2288.643,2618.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2476.884,2379.902,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2420.447,2115.593,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2423.315,1753.144,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fri, 03/Sep",0:30,2412.555,1528.308,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2477.968,1441.481,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2450.947,1442.354,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2491.353,1438.404,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2449.988,1442.435,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2509.834,1367.381,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2365.726,1149.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2100.572,1070.277,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,1959.965,1236.728,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,1823.915,1504.075,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,1749.006,1756.676,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,1707.351,2020.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,1742.292,2261.219,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,1770.735,2363.676,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,1729.392,2526.964,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,1720.823,2790.383,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,1724.395,3218.915,,,,,,,,,,,,,,,,,,,,,,,,,,,
